name,time (ms),CARR.AverageLayersDl,DRB.UEThpDl,DRB.UEThpUl,MM.HoExeInterReq,MM.HoExeInterSucc,MM.HoExeIntraReq,MM.HoExeIntraSucc,PEE.AvgPower,PEE.Energy,QosFlow.TotPdcpPduVolumeDl,QosFlow.TotPdcpPduVolumeUl,RRC.ConnEstabAtt.mo-Data,RRC.ConnEstabAtt.mo-VideoCall,RRC.ConnEstabAtt.mo-VoiceCall,RRC.ConnEstabFailCause.NetworkReject,RRC.ConnEstabSucc.mo-Data,RRC.ConnEstabSucc.mo-VideoCall,RRC.ConnEstabSucc.mo-VoiceCall,RRC.ConnMax,RRC.ConnMean,RRU.MaxLayerDlMimo,RRU.PrbAvailDl,RRU.PrbAvailUl,RRU.PrbTotDl,RRU.PrbTotUl,RRU.PrbUsedDl,RRU.PrbUsedUl,Viavi.Cell.AverageBeamsDl,Viavi.Cell.Name,Viavi.Geo.x,Viavi.Geo.y,Viavi.Geo.z,Viavi.GnbDuId,Viavi.NrCgi,Viavi.NrPci,Viavi.PEE.EnergyEfficiency,Viavi.QoS.Score,Viavi.Radio.antennaType,Viavi.Radio.azimuth,Viavi.Radio.power,Viavi.isEnergySaving,_FrameCnt,_Ns3FrameCnt
CellReports,1721118639274,1,0.021650400012731552,0.020068001002073288,0,0,49,46,59.63383102416992,0.08171525019779041,21.650400161743164,20.06800079345703,0,0,5,0,0,0,5,9,6,1,273,273,13,100,36,273,1,S3/N77/C3,-152,-673,25,3,4240821235048457,9,264.0246276855469,44,1,240,37,0,4173,4174
CellReports,1721118639274,1,0.010427200235426426,0.011893600225448608,0,0,64,63,79.89139556884766,0.09101028513880753,10.427200317382812,11.893600463867188,0,0,0,0,0,0,0,13,5,1,273,273,5,100,15,273,1,S2/N77/C2,197,610,25,2,4240821235048453,5,134.91314697265625,21,1,120,37,0,4173,4174
CellReports,1721118639274,1,0.03328320011496544,0.024099200963974,0,0,69,67,59.63383102416992,0.09681839243269313,33.283199310302734,24.099201202392578,0,0,4,0,0,0,4,10,6,1,273,273,15,100,42,273,1,S1/N77/C2,-1601,896,25,1,4240821235048450,2,325.6540832519531,61,1,120,37,0,4173,4174
CellReports,1721118639274,1,0.07971840351819992,0.04344800114631653,0,0,34,34,103.52522277832031,0.09095776551851688,79.7184066772461,43.448001861572266,0,0,0,0,0,0,0,11,8,1,273,273,20,100,56,273,1,S2/N77/C1,197,610,25,2,4240821235048452,4,770.0384521484375,100,1,0,37,0,4173,4174
CellReports,1721118639274,1,0.00996480043977499,0.04344639927148819,0,0,27,27,42.75252151489258,0.059030525633836414,9.964800834655762,43.4463996887207,0,0,2,0,0,0,2,5,1,1,273,273,2,100,7,273,1,S1/N77/C3,-1601,896,25,1,4240821235048451,3,233.08099365234375,100,1,240,37,0,4173,4174
CellReports,1721118639274,1,0.012011200189590454,0.03922799974679947,0,0,29,29,46.1287841796875,0.05747181833165064,12.011199951171875,39.22800064086914,0,0,0,0,0,0,0,5,2,1,273,273,3,100,9,273,1,S4/N77/C1,1571,-653,25,4,4240821235048458,10,227.22471618652344,86,1,0,37,0,4173,4174
CellReports,1721118639274,0,0,0,0,0,27,27,36,0.0611838300657383,0,0,0,0,8,0,0,0,8,8,0,0,273,273,0,0,0,0,1,S3/N77/C2,-152,-673,25,3,4240821235048456,8,0,,1,120,37,0,4173,4174
CellReports,1721118639274,1,0.013048799708485603,0.039261601865291595,0,0,30,30,42.75252151489258,0.0521035628576947,13.048799514770508,39.261600494384766,0,0,0,0,0,0,0,5,2,1,273,273,3,100,9,273,1,S3/N77/C1,-152,-673,25,3,4240821235048455,7,246.02992248535156,66,1,0,37,0,4173,4174
CellReports,1721118638291,0,0,0,0,0,27,27,36,0.061173830065738295,0,0,0,0,8,0,0,0,8,8,0,0,273,273,0,0,0,0,1,S3/N77/C2,-152,-673,25,3,4240821235048456,8,0,,1,120,37,0,4172,4173
CellReports,1721118638291,1,0.010518399998545647,0.040192000567913055,0,0,30,30,42.75252151489258,0.052091687156970046,10.518400192260742,40.19200134277344,0,0,0,0,0,0,0,5,2,1,273,273,2,100,7,273,1,S3/N77/C1,-152,-673,25,3,4240821235048455,7,246.02992248535156,53,1,0,37,0,4172,4173
CellReports,1721118638291,1,0.019419999793171883,0.023600000888109207,0,0,69,67,66.3863525390625,0.09680182748015685,19.420000076293945,23.600000381469727,0,0,4,0,0,0,4,10,6,1,273,273,7,100,21,273,1,S1/N77/C2,-1601,896,25,1,4240821235048450,2,314.3899230957031,35,1,120,37,0,4172,4173
CellReports,1721118638291,1,0.04620799794793129,0.03665199875831604,0,0,64,64,49.50504684448242,0.066170696796214,46.2079963684082,36.652000427246094,0,0,0,0,0,0,0,8,7,1,273,273,13,100,36,273,1,S2/N77/C3,197,610,25,2,4240821235048454,6,294.0791320800781,60,1,240,37,0,4172,4173
CellReports,1721118638291,1,0.016367999836802483,0.028963200747966766,0,0,30,30,59.63383102416992,0.06848812504152157,16.368000030517578,28.96320152282715,0,0,0,0,0,0,0,6,3,1,273,273,6,100,18,273,1,S4/N77/C2,1571,-653,25,4,4240821235048459,11,337.52655029296875,56,1,120,37,0,4172,4173
CellReports,1721118638291,1,0.019967202097177505,0.028444800525903702,0,0,63,63,63.01008987426758,0.07263998859554024,19.967201232910156,28.444801330566406,0,0,12,0,0,0,12,9,6,1,273,273,8,100,22,273,1,S4/N77/C3,1571,-653,25,4,4240821235048460,12,372.10546875,36,1,240,37,0,4172,4173
CellReports,1721118638291,1,0.010778400115668774,0.011893600225448608,0,0,64,63,69.76261138916016,0.09098809308409729,10.778400421142578,11.893600463867188,0,0,0,0,0,0,0,13,4,1,273,273,13,100,37,273,1,S2/N77/C2,197,610,25,2,4240821235048453,5,157.6317138671875,31,1,120,37,0,4172,4173
CellReports,1721118638291,1,0.04736960306763649,0.04175039753317833,0,0,54,54,69.76261138916016,0.07140577751871899,47.36960220336914,41.750396728515625,0,0,0,0,0,0,0,6,5,1,273,273,12,100,34,273,1,S1/N77/C1,-1601,896,25,1,4240821235048449,1,579.290283203125,95,1,0,37,0,4172,4173
CellReports,1721118638291,1,0.015744799748063087,0.01972080022096634,0,0,49,46,79.89139556884766,0.08169868524525413,15.744799613952637,19.720800399780273,0,0,5,0,0,0,5,9,6,1,273,273,7,100,20,273,1,S3/N77/C3,-152,-673,25,3,4240821235048457,9,268.114013671875,15,1,240,37,0,4172,4173
