name,time (ms),DRB.EstabSucc,DRB.UECqiDl,DRB.UECqiUl,DRB.UEThpDl,DRB.UEThpUl,QF.EstabAttNbr,QF.EstabSuccNbr,QF.RelActNbr,QF.ReleaseAttNbr,RRU.PrbUsedDl,RRU.PrbUsedUl,SM.PDUSessionSetupReq,SM.PDUSessionSetupSucc,TB.TotNbrDl,TB.TotNbrUl,Viavi.CA.cells,Viavi.Cell.Name,Viavi.Cell.beam,Viavi.Geo.x,Viavi.Geo.y,Viavi.Geo.z,Viavi.QoS.5qi,Viavi.QoS.Priority,Viavi.QoS.Score,Viavi.UE.Name,Viavi.UE.RsSinr,Viavi.UE.Rsrp,Viavi.UE.Rsrq,Viavi.UE.Slice,Viavi.UE.anomalies,Viavi.UE.targetThroughputDl,Viavi.mMIMO.Beamforming,Viavi.mMIMO.Group,Viavi.mMIMO.Type,_QF.AbnormDuration,_QF.NormDuration,neighbor,report
UEReports,1721205346029,,,,0,,,,,,,,,,,,,(idle),,-1066,-931,2,,,,Indoor-1,,,,eMBB,0,0,,,,,,,serving
UEReports,1721205346029,,15,15,0.00996480043977499,0.04344639927148819,,,,,7,273,,,14138,1562,1,S1/N77/C2,3,-1100,370,2,1,20,100,Pedestrian-3,34.075347900390625,-88.1534423828125,-10.793511390686035,eMBB,0,0.009999999776482582,Digital,1,CSI-RS,,,,serving
UEReports,1721205345029,,,,0,,,,,,,,,,,,,(idle),,-1066,-931,2,,,,Indoor-1,,,,eMBB,0,0,,,,,,,serving
UEReports,1721205345029,,15,15,0.009955200366675854,0.04040880128741264,,,,,7,273,,,14120,1560,1,S1/N77/C2,3,-1100,373,2,1,20,100,Pedestrian-3,27.075347900390625,-95.1534423828125,-10.800320625305176,eMBB,0,0.009999999776482582,Digital,1,CSI-RS,,,,serving
UEReports,1721205345029,,15,15,0.00996480043977499,0.021804800257086754,,,,,7,137,,,14084,1524,1,S2/N77/C2,3,418,600,2,1,20,100,Pedestrian-4,43.075347900390625,-79.1534423828125,-10.79202651977539,eMBB,0,0.009999999776482582,Digital,1,CSI-RS,,,,serving
UEReports,1721205345029,,0,0,0.0003583999932743609,0.0009280000231228769,,,,,7,136,,,11457,1566,1,S2/N77/C2,6,1325,288,4,1,20,7,Indoor-2,-12.924651145935059,-135.1534423828125,-23.93247413635254,eMBB,0,0.004999999888241291,Digital,1,CSI-RS,,,,serving
UEReports,1721205344029,,15,15,0.00996480043977499,0.021804800257086754,,,,,7,137,,,14066,1522,1,S2/N77/C2,3,421,600,2,1,20,100,Pedestrian-4,48.075347900390625,-74.1534423828125,-10.791879653930664,eMBB,0,0.009999999776482582,Digital,1,CSI-RS,,,,serving
UEReports,1721205344029,,0,0,0.0003615999885369092,0.0009280000231228769,,,,,7,136,,,11439,1564,1,S2/N77/C2,6,1325,288,4,1,20,7,Indoor-2,-12.924651145935059,-135.1534423828125,-23.93247413635254,eMBB,0,0.004999999888241291,Digital,1,CSI-RS,,,,serving
UEReports,1721205344029,,13,13,0.009801600128412247,0.04040880128741264,,,,,7,273,,,14102,1558,1,S1/N77/C2,3,-1100,376,2,1,20,98,Pedestrian-3,23.075347900390625,-99.1534423828125,-10.813152313232422,eMBB,0,0.009999999776482582,Digital,1,CSI-RS,,,,serving
UEReports,1721205344029,,,,0,,,,,,,,,,,,,(idle),,-1066,-931,2,,,,Indoor-1,,,,eMBB,0,0,,,,,,,serving
UEReports,1721205343029,,15,15,0.00996480043977499,0.04344639927148819,,,,,7,273,,,14084,1556,1,S1/N77/C2,3,-1100,379,2,1,20,100,Pedestrian-3,33.075347900390625,-89.1534423828125,-10.793951034545898,eMBB,0,0.009999999776482582,Digital,1,CSI-RS,,,,serving
UEReports,1721205343029,,,,0,,,,,,,,,,,,,(idle),,-1066,-931,2,,,,Indoor-1,,,,eMBB,0,0,,,,,,,serving
UEReports,1721205343029,,0,0,0.0003583999932743609,0.0009280000231228769,,,,,7,136,,,11421,1562,1,S2/N77/C2,6,1325,288,4,1,20,7,Indoor-2,-12.924651145935059,-135.1534423828125,-23.93247413635254,eMBB,0,0.004999999888241291,Digital,1,CSI-RS,,,,serving
UEReports,1721205343029,,15,15,0.00996480043977499,0.021804800257086754,,,,,7,137,,,14048,1520,1,S2/N77/C2,3,424,600,2,1,20,100,Pedestrian-4,44.075347900390625,-78.1534423828125,-10.791982650756836,eMBB,0,0.009999999776482582,Digital,1,CSI-RS,,,,serving
UEReports,1721205342031,,0,0,0.0003615999885369092,0.0009280000231228769,,,,,7,136,,,11403,1560,1,S2/N77/C2,6,1325,288,4,1,20,7,Indoor-2,-12.924651145935059,-135.1534423828125,-23.93247413635254,eMBB,0,0.004999999888241291,Digital,1,CSI-RS,,,,serving
UEReports,1721205342031,,15,15,0.00996480043977499,0.021804800257086754,,,,,7,137,,,14030,1518,1,S2/N77/C2,3,427,600,2,1,20,100,Pedestrian-4,41.075347900390625,-81.1534423828125,-10.79215145111084,eMBB,0,0.009999999776482582,Digital,1,CSI-RS,,,,serving
UEReports,1721205342031,,,,0,,,,,,,,,,,,,(idle),,-1066,-931,2,,,,Indoor-1,,,,eMBB,0,0,,,,,,,serving
UEReports,1721205342031,,15,15,0.00996480043977499,0.04344639927148819,,,,,7,273,,,14066,1554,1,S1/N77/C2,3,-1100,382,2,1,20,100,Pedestrian-3,33.075347900390625,-89.1534423828125,-10.793951034545898,eMBB,0,0.009999999776482582,Digital,1,CSI-RS,,,,serving
UEReports,1721205341029,,,,0,,,,,,,,,,,,,(idle),,-1066,-931,2,,,,Indoor-1,,,,eMBB,0,0,,,,,,,serving
UEReports,1721205341029,,15,15,0.00996480043977499,0.04344639927148819,,,,,7,273,,,14048,1552,1,S1/N77/C2,3,-1100,385,2,1,20,100,Pedestrian-3,28.075347900390625,-94.1534423828125,-10.798571586608887,eMBB,0,0.009999999776482582,Digital,1,CSI-RS,,,,serving
UEReports,1721205341029,,15,15,0.00996480043977499,0.021804800257086754,,,,,7,137,,,14012,1516,1,S2/N77/C2,3,430,600,2,1,20,100,Pedestrian-4,44.075347900390625,-78.1534423828125,-10.791982650756836,eMBB,0,0.009999999776482582,Digital,1,CSI-RS,,,,serving
UEReports,1721205341029,,0,0,0.0003583999932743609,0.0009280000231228769,,,,,7,136,,,11385,1558,1,S2/N77/C2,6,1325,288,4,1,20,7,Indoor-2,-12.924651145935059,-135.1534423828125,-23.93247413635254,eMBB,0,0.004999999888241291,Digital,1,CSI-RS,,,,serving
UEReports,1721205340029,,15,15,0.00996480043977499,0.021804800257086754,,,,,7,137,,,13994,1514,1,S2/N77/C2,3,433,600,2,1,20,100,Pedestrian-4,38.075347900390625,-84.1534423828125,-10.792489051818848,eMBB,0,0.009999999776482582,Digital,1,CSI-RS,,,,serving
UEReports,1721205340029,,0,0,0.0003583999932743609,0.0009280000231228769,,,,,7,136,,,11367,1556,1,S2/N77/C2,6,1325,288,4,1,20,7,Indoor-2,-12.924651145935059,-135.1534423828125,-23.93247413635254,eMBB,0,0.004999999888241291,Digital,1,CSI-RS,,,,serving
UEReports,1721205340029,,15,15,0.00996480043977499,0.04344639927148819,,,,,7,273,,,14030,1550,1,S1/N77/C2,3,-1100,388,2,1,20,100,Pedestrian-3,36.075347900390625,-86.1534423828125,-10.792884826660156,eMBB,0,0.009999999776482582,Digital,1,CSI-RS,,,,serving
UEReports,1721205340029,,,,0,,,,,,,,,,,,,(idle),,-1066,-931,2,,,,Indoor-1,,,,eMBB,0,0,,,,,,,serving
UEReports,1721205339029,,15,15,0.00996480043977499,0.04344639927148819,,,,,7,273,,,14012,1548,1,S1/N77/C2,3,-1100,391,2,1,20,100,Pedestrian-3,36.075347900390625,-86.1534423828125,-10.792884826660156,eMBB,0,0.009999999776482582,Digital,1,CSI-RS,,,,serving
UEReports,1721205339029,,,,0,,,,,,,,,,,,,(idle),,-1066,-931,2,,,,Indoor-1,,,,eMBB,0,0,,,,,,,serving
UEReports,1721205339029,,0,0,0.0003615999885369092,0.0009280000231228769,,,,,7,136,,,11349,1554,1,S2/N77/C2,6,1325,288,4,1,20,7,Indoor-2,-12.924651145935059,-135.1534423828125,-23.93247413635254,eMBB,0,0.004999999888241291,Digital,1,CSI-RS,,,,serving
UEReports,1721205339029,,15,15,0.00996480043977499,0.021804800257086754,,,,,7,137,,,13976,1512,1,S2/N77/C2,3,436,600,2,1,20,100,Pedestrian-4,36.075347900390625,-86.1534423828125,-10.792884826660156,eMBB,0,0.009999999776482582,Digital,1,CSI-RS,,,,serving
UEReports,1721205338029,,0,0,0.0003583999932743609,0.0009280000231228769,,,,,7,136,,,11331,1552,1,S2/N77/C2,6,1325,288,4,1,20,7,Indoor-2,-12.924651145935059,-135.1534423828125,-23.93247413635254,eMBB,0,0.004999999888241291,Digital,1,CSI-RS,,,,serving
UEReports,1721205338029,,15,15,0.00996480043977499,0.021804800257086754,,,,,7,137,,,13958,1510,1,S2/N77/C2,3,439,600,2,1,20,100,Pedestrian-4,36.075347900390625,-86.1534423828125,-10.792884826660156,eMBB,0,0.009999999776482582,Digital,1,CSI-RS,,,,serving
UEReports,1721205338029,,,,0,,,,,,,,,,,,,(idle),,-1066,-931,2,,,,Indoor-1,,,,eMBB,0,0,,,,,,,serving
UEReports,1721205338029,,15,15,0.00996480043977499,0.04344639927148819,,,,,7,273,,,13994,1546,1,S1/N77/C2,3,-1100,394,2,1,20,100,Pedestrian-3,32.075347900390625,-90.1534423828125,-10.79450511932373,eMBB,0,0.009999999776482582,Digital,1,CSI-RS,,,,serving
UEReports,1721205337029,,,,0,,,,,,,,,,,,,(idle),,-1066,-931,2,,,,Indoor-1,,,,eMBB,0,0,,,,,,,serving
UEReports,1721205337029,,15,15,0.00996480043977499,0.04344639927148819,,,,,7,273,,,13976,1544,1,S1/N77/C2,3,-1100,397,2,1,20,100,Pedestrian-3,29.075347900390625,-93.1534423828125,-10.797182083129883,eMBB,0,0.009999999776482582,Digital,1,CSI-RS,,,,serving
UEReports,1721205337029,,15,15,0.00996480043977499,0.021804800257086754,,,,,7,137,,,13940,1508,1,S2/N77/C2,3,442,600,2,1,20,100,Pedestrian-4,37.075347900390625,-85.1534423828125,-10.79266357421875,eMBB,0,0.009999999776482582,Digital,1,CSI-RS,,,,serving
UEReports,1721205337029,,0,0,0.0003583999932743609,0.0009280000231228769,,,,,7,136,,,11313,1550,1,S2/N77/C2,6,1325,288,4,1,20,7,Indoor-2,-12.924651145935059,-135.1534423828125,-23.93247413635254,eMBB,0,0.004999999888241291,Digital,1,CSI-RS,,,,serving
UEReports,1721205336029,,15,15,0.00996480043977499,0.021804800257086754,,,,,7,137,,,13922,1506,1,S2/N77/C2,3,445,600,2,1,20,100,Pedestrian-4,37.075347900390625,-85.1534423828125,-10.79266357421875,eMBB,0,0.009999999776482582,Digital,1,CSI-RS,,,,serving
UEReports,1721205336029,,0,0,0.0003615999885369092,0.0009280000231228769,,,,,7,136,,,11295,1548,1,S2/N77/C2,6,1325,288,4,1,20,7,Indoor-2,-12.924651145935059,-135.1534423828125,-23.93247413635254,eMBB,0,0.004999999888241291,Digital,1,CSI-RS,,,,serving
UEReports,1721205336029,,15,15,0.00996480043977499,0.04344639927148819,,,,,7,273,,,13958,1542,1,S1/N77/C2,3,-1100,400,2,1,20,100,Pedestrian-3,26.075347900390625,-96.1534423828125,-10.802520751953125,eMBB,0,0.009999999776482582,Digital,1,CSI-RS,,,,serving
UEReports,1721205336029,,,,0,,,,,,,,,,,,,(idle),,-1066,-931,2,,,,Indoor-1,,,,eMBB,0,0,,,,,,,serving
UEReports,1721205335029,,15,15,0.009916800074279308,0.041577599942684174,,,,,7,273,,,13940,1540,1,S1/N77/C2,3,-1100,404,2,1,20,99,Pedestrian-3,30.075347900390625,-92.1534423828125,-10.7960786819458,eMBB,0,0.009999999776482582,Digital,1,CSI-RS,,,,serving
UEReports,1721205335029,,,,0,,,,,,,,,,,,,(idle),,-1066,-931,2,,,,Indoor-1,,,,eMBB,0,0,,,,,,,serving
UEReports,1721205335029,,0,0,0.0003583999932743609,0.0009280000231228769,,,,,7,136,,,11277,1546,1,S2/N77/C2,6,1325,288,4,1,20,7,Indoor-2,-12.924651145935059,-135.1534423828125,-23.93247413635254,eMBB,0,0.004999999888241291,Digital,1,CSI-RS,,,,serving
UEReports,1721205335029,,15,15,0.00996480043977499,0.021804800257086754,,,,,7,137,,,13904,1504,1,S2/N77/C2,3,448,600,2,1,20,100,Pedestrian-4,38.075347900390625,-84.1534423828125,-10.792489051818848,eMBB,0,0.009999999776482582,Digital,1,CSI-RS,,,,serving
UEReports,1721205334029,,0,0,0.0003615999885369092,0.0009280000231228769,,,,,7,136,,,11259,1544,1,S2/N77/C2,6,1325,288,4,1,20,7,Indoor-2,-12.924651145935059,-135.1534423828125,-23.93247413635254,eMBB,0,0.004999999888241291,Digital,1,CSI-RS,,,,serving
UEReports,1721205334029,,15,15,0.00996480043977499,0.021804800257086754,,,,,7,137,,,13886,1502,1,S2/N77/C2,3,451,600,2,1,20,100,Pedestrian-4,42.075347900390625,-80.1534423828125,-10.792081832885742,eMBB,0,0.009999999776482582,Digital,1,CSI-RS,,,,serving
UEReports,1721205334029,,,,0,,,,,,,,,,,,,(idle),,-1066,-931,2,,,,Indoor-1,,,,eMBB,0,0,,,,,,,serving
UEReports,1721205334029,,14,14,0.009148799814283848,0.041577599942684174,,,,,7,273,,,13922,1538,1,S1/N77/C2,3,-1100,407,2,1,20,91,Pedestrian-3,24.075347900390625,-98.1534423828125,-10.808771133422852,eMBB,0,0.009999999776482582,Digital,1,CSI-RS,,,,serving
UEReports,1721205333029,,,,0,,,,,,,,,,,,,(idle),,-1066,-931,2,,,,Indoor-1,,,,eMBB,0,0,,,,,,,serving
UEReports,1721205333029,,15,15,0.00996480043977499,0.04344639927148819,,,,,7,273,,,13904,1536,1,S1/N77/C2,3,-1100,410,2,1,20,100,Pedestrian-3,28.075347900390625,-94.1534423828125,-10.798571586608887,eMBB,0,0.009999999776482582,Digital,1,CSI-RS,,,,serving
UEReports,1721205333029,,15,15,0.00996480043977499,0.021804800257086754,,,,,7,137,,,13868,1500,1,S2/N77/C2,3,454,600,2,1,20,100,Pedestrian-4,43.075347900390625,-79.1534423828125,-10.79202651977539,eMBB,0,0.009999999776482582,Digital,1,CSI-RS,,,,serving
UEReports,1721205333029,,0,0,0.0003583999932743609,0.0009280000231228769,,,,,7,136,,,11241,1542,1,S2/N77/C2,6,1325,288,4,1,20,7,Indoor-2,-12.924651145935059,-135.1534423828125,-23.93247413635254,eMBB,0,0.004999999888241291,Digital,1,CSI-RS,,,,serving
UEReports,1721205332029,,15,15,0.00996480043977499,0.021804800257086754,,,,,7,137,,,13850,1498,1,S2/N77/C2,3,457,600,2,1,20,100,Pedestrian-4,37.075347900390625,-85.1534423828125,-10.79266357421875,eMBB,0,0.009999999776482582,Digital,1,CSI-RS,,,,serving
UEReports,1721205332029,,0,0,0.0003583999932743609,0.0009280000231228769,,,,,7,136,,,11223,1540,1,S2/N77/C2,6,1325,288,4,1,20,7,Indoor-2,-12.924651145935059,-135.1534423828125,-23.93247413635254,eMBB,0,0.004999999888241291,Digital,1,CSI-RS,,,,serving
UEReports,1721205332029,,15,15,0.00996480043977499,0.04344639927148819,,,,,7,273,,,13886,1534,1,S1/N77/C2,3,-1100,413,2,1,20,100,Pedestrian-3,28.075347900390625,-94.1534423828125,-10.798571586608887,eMBB,0,0.009999999776482582,Digital,1,CSI-RS,,,,serving
UEReports,1721205332029,,,,0,,,,,,,,,,,,,(idle),,-1066,-931,2,,,,Indoor-1,,,,eMBB,0,0,,,,,,,serving
UEReports,1721205331029,,15,15,0.00996480043977499,0.04344639927148819,,,,,7,273,,,13868,1532,1,S1/N77/C2,3,-1100,416,2,1,20,100,Pedestrian-3,32.075347900390625,-90.1534423828125,-10.79450511932373,eMBB,0,0.009999999776482582,Digital,1,CSI-RS,,,,serving
UEReports,1721205331029,,,,0,,,,,,,,,,,,,(idle),,-1066,-931,2,,,,Indoor-1,,,,eMBB,0,0,,,,,,,serving
UEReports,1721205331029,,0,0,0.0003615999885369092,0.0009280000231228769,,,,,7,136,,,11205,1538,1,S2/N77/C2,6,1325,288,4,1,20,7,Indoor-2,-12.924651145935059,-135.1534423828125,-23.93247413635254,eMBB,0,0.004999999888241291,Digital,1,CSI-RS,,,,serving
UEReports,1721205331029,,15,15,0.00996480043977499,0.021804800257086754,,,,,7,137,,,13832,1496,1,S2/N77/C2,3,460,600,2,1,20,100,Pedestrian-4,40.075347900390625,-82.1534423828125,-10.79223918914795,eMBB,0,0.009999999776482582,Digital,1,CSI-RS,,,,serving
UEReports,1721205330029,,0,0,0.0003583999932743609,0.0009280000231228769,,,,,7,136,,,11187,1536,1,S2/N77/C2,6,1325,288,4,1,20,7,Indoor-2,-12.924651145935059,-135.1534423828125,-23.93247413635254,eMBB,0,0.004999999888241291,Digital,1,CSI-RS,,,,serving
UEReports,1721205330029,,15,15,0.00996480043977499,0.021804800257086754,,,,,7,137,,,13814,1494,1,S2/N77/C2,3,463,600,2,1,20,100,Pedestrian-4,40.075347900390625,-82.1534423828125,-10.79223918914795,eMBB,0,0.009999999776482582,Digital,1,CSI-RS,,,,serving
UEReports,1721205330029,,,,0,,,,,,,,,,,,,(idle),,-1066,-931,2,,,,Indoor-1,,,,eMBB,0,0,,,,,,,serving
UEReports,1721205330029,,15,15,0.00996480043977499,0.04344639927148819,,,,,7,273,,,13850,1530,1,S1/N77/C2,3,-1100,419,2,1,20,100,Pedestrian-3,31.075347900390625,-91.1534423828125,-10.795201301574707,eMBB,0,0.009999999776482582,Digital,1,CSI-RS,,,,serving
UEReports,1721205329029,,,,0,,,,,,,,,,,,,(idle),,-1066,-931,2,,,,Indoor-1,,,,eMBB,0,0,,,,,,,serving
UEReports,1721205329029,,15,15,0.00996480043977499,0.04344639927148819,,,,,7,273,,,13832,1528,1,S1/N77/C2,3,-1100,422,2,1,20,100,Pedestrian-3,27.075347900390625,-95.1534423828125,-10.800320625305176,eMBB,0,0.009999999776482582,Digital,1,CSI-RS,,,,serving
UEReports,1721205329029,,15,15,0.00996480043977499,0.021804800257086754,,,,,7,137,,,13796,1492,1,S2/N77/C2,3,466,600,2,1,20,100,Pedestrian-4,45.075347900390625,-77.1534423828125,-10.791947364807129,eMBB,0,0.009999999776482582,Digital,1,CSI-RS,,,,serving
UEReports,1721205329029,,0,0,0.0003583999932743609,0.0009280000231228769,,,,,7,136,,,11169,1534,1,S2/N77/C2,6,1325,288,4,1,20,7,Indoor-2,-12.924651145935059,-135.1534423828125,-23.93247413635254,eMBB,0,0.004999999888241291,Digital,1,CSI-RS,,,,serving
UEReports,1721205328029,,15,15,0.00996480043977499,0.021804800257086754,,,,,7,137,,,13778,1490,1,S2/N77/C2,3,469,600,2,1,20,100,Pedestrian-4,43.075347900390625,-79.1534423828125,-10.79202651977539,eMBB,0,0.009999999776482582,Digital,1,CSI-RS,,,,serving
UEReports,1721205328029,,0,0,0.0003615999885369092,0.0009280000231228769,,,,,7,136,,,11151,1532,1,S2/N77/C2,6,1325,288,4,1,20,7,Indoor-2,-12.924651145935059,-135.1534423828125,-23.93247413635254,eMBB,0,0.004999999888241291,Digital,1,CSI-RS,,,,serving
UEReports,1721205328029,,15,15,0.00996480043977499,0.04344639927148819,,,,,7,273,,,13814,1526,1,S1/N77/C2,3,-1100,425,2,1,20,100,Pedestrian-3,28.075347900390625,-94.1534423828125,-10.798571586608887,eMBB,0,0.009999999776482582,Digital,1,CSI-RS,,,,serving
UEReports,1721205328029,,,,0,,,,,,,,,,,,,(idle),,-1066,-931,2,,,,Indoor-1,,,,eMBB,0,0,,,,,,,serving
UEReports,1721205327029,,15,15,0.00996480043977499,0.022655200213193893,,,,,7,273,,,13796,1524,1,S1/N77/C2,3,-1100,428,2,1,20,100,Pedestrian-3,34.075347900390625,-88.1534423828125,-10.793511390686035,eMBB,0,0.009999999776482582,Digital,1,CSI-RS,,,,serving
UEReports,1721205327029,,,,0,,,,,,,,,,,,,(idle),,-1066,-931,2,,,,Indoor-1,,,,eMBB,0,0,,,,,,,serving
UEReports,1721205327029,,0,0,0.0003583999932743609,0.0009280000231228769,,,,,7,136,,,11133,1530,1,S2/N77/C2,6,1325,288,4,1,20,7,Indoor-2,-12.924651145935059,-135.1534423828125,-23.93247413635254,eMBB,0,0.004999999888241291,Digital,1,CSI-RS,,,,serving
UEReports,1721205327029,,15,15,0.00996480043977499,0.021804800257086754,,,,,7,137,,,13760,1488,1,S2/N77/C2,3,472,600,2,1,20,100,Pedestrian-4,44.075347900390625,-78.1534423828125,-10.791982650756836,eMBB,0,0.009999999776482582,Digital,1,CSI-RS,,,,serving
UEReports,1721205326029,,0,0,0.0003583999932743609,0.0009280000231228769,,,,,7,136,,,11115,1528,1,S2/N77/C2,6,1325,288,4,1,20,7,Indoor-2,-12.924651145935059,-135.1534423828125,-23.93247413635254,eMBB,0,0.004999999888241291,Digital,1,CSI-RS,,,,serving
UEReports,1721205326029,,15,15,0.00996480043977499,0.021804800257086754,,,,,7,137,,,13742,1486,1,S2/N77/C2,3,475,600,2,1,20,100,Pedestrian-4,29.075347900390625,-93.1534423828125,-10.797182083129883,eMBB,0,0.009999999776482582,Digital,1,CSI-RS,,,,serving
UEReports,1721205326029,,,,0,,,,,,,,,,,,,(idle),,-1066,-931,2,,,,Indoor-1,,,,eMBB,0,0,,,,,,,serving
UEReports,1721205326029,,15,0,0.00991040002554655,0,,,,,14,0,,,13778,1522,1,S1/N77/C2,3,-1100,431,2,1,20,99,Pedestrian-3,25.075347900390625,-97.1534423828125,-10.805289268493652,eMBB,0,0.009999999776482582,Digital,1,CSI-RS,,,,serving
UEReports,1721205325029,,,,0,,,,,,,,,,,,,(idle),,-1066,-931,2,,,,Indoor-1,,,,eMBB,0,0,,,,,,,serving
UEReports,1721205325029,,13,13,0.009198400191962719,0.03386960178613663,,,,,8,273,,,13762,1522,1,S1/N77/C1,9,-1100,434,2,1,20,92,Pedestrian-3,22.075347900390625,-100.1534423828125,-10.818659782409668,eMBB,0,0.009999999776482582,Digital,1,CSI-RS,,,,serving
UEReports,1721205325029,,15,15,0.00996480043977499,0.021804800257086754,,,,,7,137,,,13724,1484,1,S2/N77/C2,3,478,600,2,1,20,100,Pedestrian-4,34.075347900390625,-88.1534423828125,-10.793511390686035,eMBB,0,0.009999999776482582,Digital,1,CSI-RS,,,,serving
UEReports,1721205325029,,0,0,0.0003615999885369092,0.0009280000231228769,,,,,7,136,,,11097,1526,1,S2/N77/C2,6,1325,288,4,1,20,7,Indoor-2,-12.924651145935059,-135.1534423828125,-23.93247413635254,eMBB,0,0.004999999888241291,Digital,1,CSI-RS,,,,serving
UEReports,1721205324030,,15,15,0.00996480043977499,0.021804800257086754,,,,,7,137,,,13706,1482,1,S2/N77/C2,3,481,600,2,1,20,100,Pedestrian-4,37.075347900390625,-85.1534423828125,-10.79266357421875,eMBB,0,0.009999999776482582,Digital,1,CSI-RS,,,,serving
UEReports,1721205324030,,0,0,0.0003583999932743609,0.0009280000231228769,,,,,7,136,,,11079,1524,1,S2/N77/C2,6,1325,288,4,1,20,7,Indoor-2,-12.924651145935059,-135.1534423828125,-23.93247413635254,eMBB,0,0.004999999888241291,Digital,1,CSI-RS,,,,serving
UEReports,1721205324030,,12,12,0.009607999585568905,0.03386960178613663,,,,,8,273,,,13744,1520,1,S1/N77/C1,9,-1100,437,2,1,20,96,Pedestrian-3,21.075347900390625,-101.1534423828125,-10.825584411621094,eMBB,0,0.009999999776482582,Digital,1,CSI-RS,,,,serving
UEReports,1721205324030,,,,0,,,,,,,,,,,,,(idle),,-1066,-931,2,,,,Indoor-1,,,,eMBB,0,0,,,,,,,serving
UEReports,1721205323029,,13,13,0.009198400191962719,0.03386960178613663,,,,,8,273,,,13726,1518,1,S1/N77/C1,9,-1100,440,2,1,20,92,Pedestrian-3,22.075347900390625,-100.1534423828125,-10.818659782409668,eMBB,0,0.009999999776482582,Digital,1,CSI-RS,,,,serving
UEReports,1721205323029,,,,0,,,,,,,,,,,,,(idle),,-1066,-931,2,,,,Indoor-1,,,,eMBB,0,0,,,,,,,serving
UEReports,1721205323029,,0,0,0.0003615999885369092,0.0009280000231228769,,,,,7,136,,,11061,1522,1,S2/N77/C2,6,1325,288,4,1,20,7,Indoor-2,-12.924651145935059,-135.1534423828125,-23.93247413635254,eMBB,0,0.004999999888241291,Digital,1,CSI-RS,,,,serving
UEReports,1721205323029,,15,15,0.00996480043977499,0.021804800257086754,,,,,7,137,,,13688,1480,1,S2/N77/C2,3,484,600,2,1,20,100,Pedestrian-4,42.075347900390625,-80.1534423828125,-10.792081832885742,eMBB,0,0.009999999776482582,Digital,1,CSI-RS,,,,serving
UEReports,1721205322029,,0,0,0.0003583999932743609,0.0009280000231228769,,,,,7,136,,,11043,1520,1,S2/N77/C2,6,1325,288,4,1,20,7,Indoor-2,-12.924651145935059,-135.1534423828125,-23.93247413635254,eMBB,0,0.004999999888241291,Digital,1,CSI-RS,,,,serving
UEReports,1721205322029,,15,15,0.00996480043977499,0.021804800257086754,,,,,7,137,,,13670,1478,1,S2/N77/C2,3,487,600,2,1,20,100,Pedestrian-4,37.075347900390625,-85.1534423828125,-10.79266357421875,eMBB,0,0.009999999776482582,Digital,1,CSI-RS,,,,serving
UEReports,1721205322029,,,,0,,,,,,,,,,,,,(idle),,-1066,-931,2,,,,Indoor-1,,,,eMBB,0,0,,,,,,,serving
UEReports,1721205322029,,12,12,0.009642399847507477,0.03503600135445595,,,,,8,273,,,13708,1516,1,S1/N77/C1,9,-1100,443,2,1,20,96,Pedestrian-3,21.075347900390625,-101.1534423828125,-10.825584411621094,eMBB,0,0.009999999776482582,Digital,1,CSI-RS,,,,serving
UEReports,1721205321029,,,,0,,,,,,,,,,,,,(idle),,-1066,-931,2,,,,Indoor-1,,,,eMBB,0,0,,,,,,,serving
UEReports,1721205321029,,13,13,0.009801600128412247,0.04040880128741264,,,,,7,273,,,13690,1514,1,S1/N77/C1,9,-1100,446,2,1,20,98,Pedestrian-3,23.075347900390625,-99.1534423828125,-10.813152313232422,eMBB,0,0.009999999776482582,Digital,1,CSI-RS,,,,serving
UEReports,1721205321029,,15,15,0.00996480043977499,0.021804800257086754,,,,,7,137,,,13652,1476,1,S2/N77/C2,3,490,600,2,1,20,100,Pedestrian-4,45.075347900390625,-77.1534423828125,-10.791947364807129,eMBB,0,0.009999999776482582,Digital,1,CSI-RS,,,,serving
UEReports,1721205321029,,0,0,0.0003583999932743609,0.0009280000231228769,,,,,7,136,,,11025,1518,1,S2/N77/C2,6,1325,288,4,1,20,7,Indoor-2,-12.924651145935059,-135.1534423828125,-23.93247413635254,eMBB,0,0.004999999888241291,Digital,1,CSI-RS,,,,serving
UEReports,1721205320029,,15,15,0.00996480043977499,0.021804800257086754,,,,,7,137,,,13634,1474,1,S2/N77/C2,3,493,600,2,1,20,100,Pedestrian-4,35.075347900390625,-87.1534423828125,-10.79316234588623,eMBB,0,0.009999999776482582,Digital,1,CSI-RS,,,,serving
UEReports,1721205320029,,0,0,0.0003615999885369092,0.0009280000231228769,,,,,7,136,,,11007,1516,1,S2/N77/C2,6,1325,288,4,1,20,7,Indoor-2,-12.924651145935059,-135.1534423828125,-23.93247413635254,eMBB,0,0.004999999888241291,Digital,1,CSI-RS,,,,serving
UEReports,1721205320029,,15,15,0.009920800104737282,0.03924240171909332,,,,,7,273,,,13672,1512,1,S1/N77/C1,9,-1100,449,2,1,20,99,Pedestrian-3,27.075347900390625,-95.1534423828125,-10.800320625305176,eMBB,0,0.009999999776482582,Digital,1,CSI-RS,,,,serving
UEReports,1721205320029,,,,0,,,,,,,,,,,,,(idle),,-1066,-931,2,,,,Indoor-1,,,,eMBB,0,0,,,,,,,serving
